Date,Close,Volume
2022-09-27,97.42330169677734,24225000
2022-09-28,100.0552978515625,24617000
2022-09-29,97.42330169677734,21921500
2022-09-30,95.49649047851562,26277800
2022-10-03,98.62509155273438,24840000
2022-10-04,101.71395111083984,22580900
2022-10-05,101.52523803710938,18475500
2022-10-06,101.54509735107422,17156200
2022-10-07,98.89324951171875,24249900
2022-10-10,98.0390853881836,16529900
2022-10-11,97.38358306884766,21617700
2022-10-12,97.63187408447266,17343400
2022-10-13,99.03229522705078,32812200
2022-10-14,96.51949310302734,22624800
2022-10-17,100.09501647949219,23311600
2022-10-18,100.70088195800781,21610500
2022-10-19,99.60835266113281,21573700
2022-10-20,99.84671783447266,25125100
2022-10-21,100.79026794433594,28988700
2022-10-24,102.2701416015625,24680800
2022-10-25,104.2168197631836,29910200
2022-10-26,94.17552947998047,71504300
2022-10-27,91.97061920166016,54036500
2022-10-28,95.92356872558594,35696900
2022-10-31,94.01661682128906,29868700
2022-11-01,89.88489532470703,43220600
2022-11-02,86.47821044921875,43553600
2022-11-03,82.92253875732422,48510400
2022-11-04,86.11071014404297,40173300
2022-11-07,88.04747009277344,26899900
2022-11-08,88.30570983886719,30172000
2022-11-09,86.80596923828125,26743900
2022-11-10,93.52996063232422,42371200
2022-11-11,96.07255554199219,30569100
2022-11-14,95.37731170654297,24170100
2022-11-15,98.04902648925781,31831000
2022-11-16,98.31719207763672,24660200
2022-11-17,97.83052062988281,21818700
2022-11-18,97.13528442382812,24969900
2022-11-21,95.17867279052734,18696900
2022-11-22,96.66847229003906,18868900
2022-11-23,98.14834594726562,17568900
2022-11-25,96.93663024902344,8567800
2022-11-28,95.59581756591797,19974500
2022-11-29,94.79131317138672,20220000
2022-11-30,100.7604751586914,39888100
2022-12-01,100.59162139892578,21771500
2022-12-02,100.14468383789062,18821500
2022-12-05,99.19120788574219,19955500
2022-12-06,96.64859771728516,20877600
2022-12-07,94.50328063964844,26647900
2022-12-08,93.31143188476562,25593200
2022-12-09,92.43742370605469,21885300
2022-12-12,92.9240951538086,27380900
2022-12-13,95.19853210449219,34788500
2022-12-14,94.66220092773438,26452900
2022-12-15,90.58013153076172,28298800
2022-12-16,90.24243927001953,48485500
2022-12-19,88.5440673828125,23020500
2022-12-20,89.02080535888672,21976800
2022-12-21,89.63658905029297,20336400
2022-12-22,87.66012573242188,23656100
2022-12-23,89.19957733154297,17815000
2022-12-27,87.33236694335938,15470900
2022-12-28,85.87235260009766,17879600
2022-12-29,88.34542846679688,18280700
2022-12-30,88.1269302368164,19190300
2023-01-03,89.09033203125,20738500
2023-01-04,88.1070556640625,27046500
2023-01-05,86.18023681640625,23136100
2023-01-06,87.560791015625,26612600
2023-01-09,88.19644927978516,22996700
2023-01-10,88.63345336914062,22855600
2023-01-11,91.6329345703125,25998800
2023-01-12,91.28531646728516,22754200
2023-01-13,92.16927337646484,18630700
2023-01-17,91.53361511230469,22935800
2023-01-18,91.15619659423828,19641600
2023-01-19,93.27171325683594,28707700
2023-01-20,98.60521697998047,53704800
2023-01-23,100.52210235595703,31791800
2023-01-24,98.53568267822266,27391400
2023-01-25,96.07255554199219,31000900
2023-01-26,98.48603820800781,24542100
2023-01-27,100.02549743652344,29020400
2023-01-30,97.28424835205078,24365100
2023-01-31,99.19120788574219,22306800
2023-02-01,100.7406005859375,26392600
2023-02-02,108.06051635742188,46622600
2023-02-03,104.50485229492188,36823400
2023-02-06,102.76673126220703,25573000
2023-02-07,107.30567932128906,33738800
2023-02-08,99.32032775878906,73546000
2023-02-09,94.8111801147461,97798600
2023-02-10,94.21525573730469,49325300
2023-02-13,94.35431671142578,43116600
2023-02-14,94.30464935302734,42513100
2023-02-15,96.44003295898438,36964500
2023-02-16,95.12901306152344,35642100
2023-02-17,93.94708251953125,31095100
2023-02-21,91.42436218261719,28367200
2023-02-22,91.17606353759766,29891100
2023-02-23,90.45101928710938,32423700
2023-02-24,88.74270629882812,31295600
2023-02-27,89.48760223388672,22724300
2023-02-28,89.68626403808594,30546900
2023-03-01,89.89482879638672,26323900
2023-03-02,91.6825942993164,23328600
2023-03-03,93.38096618652344,30242500
2023-03-06,94.93036651611328,28288200
2023-03-07,93.52996063232422,24101500
2023-03-08,94.00669860839844,25395200
2023-03-09,92.03022003173828,24438900
2023-03-10,90.39143371582031,32850100
2023-03-13,91.03702545166016,31508600
2023-03-14,93.60940551757812,32303900
2023-03-15,95.89378356933594,38367300
2023-03-16,100.38304901123047,54499500
2023-03-17,101.76360321044922,76140300
2023-03-20,101.23721313476562,26033900
2023-03-21,105.1206283569336,33122800
2023-03-22,103.51164245605469,32336900
2023-03-23,105.53778076171875,31385800
2023-03-24,105.33912658691406,25236200
2023-03-27,102.35952758789062,25393400
2023-03-28,100.67107391357422,24913500
2023-03-29,101.20741271972656,26148300
2023-03-30,100.63135528564453,25009800
2023-03-31,103.29314422607422,28108000
2023-04-03,104.19696807861328,20719900
2023-04-04,104.40553283691406,20377200
2023-04-05,104.23667907714844,21864200
2023-04-06,108.15983581542969,34684200
2023-04-10,106.22308349609375,19741500
2023-04-11,105.39872741699219,18721300
2023-04-12,104.50485229492188,22761600
2023-04-13,107.45465850830078,21650700
2023-04-14,108.71602630615234,20758700
2023-04-17,105.69668579101562,29043400
2023-04-18,104.40553283691406,17641400
2023-04-19,104.30619812011719,16732000
2023-04-20,105.18022918701172,22515300
2023-04-21,105.1901626586914,22379000
2023-04-24,106.05423736572266,21410900
2023-04-25,103.89899444580078,31408100
2023-04-26,103.74007415771484,37068200
2023-04-27,107.63345336914062,38235200
2023-04-28,107.48445129394531,23957900
2023-05-01,106.97792053222656,20926300
2023-05-02,105.25968933105469,20343100
2023-05-03,105.39872741699219,17116300
2023-05-04,104.49491119384766,19780600
2023-05-05,105.49308013916016,20710600
2023-05-08,107.50431823730469,17266000
2023-05-09,107.20636749267578,24782400
2023-05-10,111.5168685913086,47533500
2023-05-11,116.10546112060547,57115100
2023-05-12,117.11852264404297,31293800
2023-05-15,116.1650619506836,22107900
2023-05-16,119.27377319335938,32370100
2023-05-17,120.65432739257812,26659600
2023-05-18,122.68046569824219,27014500
2023-05-19,122.41230773925781,30268900
2023-05-22,125.01448822021484,29760200
2023-05-23,122.45204162597656,24477900
2023-05-24,120.81324768066406,23087900
2023-05-25,123.50482177734375,33812700
2023-05-26,124.57748413085938,25154700
2023-05-30,123.7928466796875,27230700
2023-05-31,122.53148651123047,41548800
2023-06-01,123.52469635009766,25017700
2023-06-02,124.37884521484375,19367500
2023-06-05,125.76932525634766,22672500
2023-06-06,127.0406265258789,19450100
2023-06-07,122.10441589355469,34179300
2023-06-08,121.83624267578125,24815000
2023-06-09,122.0348892211914,20304500
2023-06-12,123.50482177734375,22255700
2023-06-13,123.58427429199219,19287700
2023-06-14,123.53461456298828,24659600
2023-06-15,124.9350357055664,24517100
2023-06-16,123.216796875,56699200
2023-06-20,123.00821685791016,22698000
2023-06-21,120.43582916259766,22612000
2023-06-22,123.02809143066406,20781900
2023-06-23,122.1838607788086,29573100
2023-06-26,118.28057861328125,23185000
2023-06-27,118.20111083984375,27221700
2023-06-28,120.2570571899414,19753100
2023-06-29,119.19432067871094,18517500
2023-06-30,120.14779663085938,23871800
2023-07-03,119.74058532714844,13888300
2023-07-05,121.79651641845703,17830300
2023-07-06,120.10807037353516,17732500
2023-07-07,119.32343292236328,20997700
2023-07-10,116.07566833496094,32960100
2023-07-11,116.90995025634766,18286600
2023-07-12,118.80696868896484,22059600
2023-07-13,123.9815673828125,31535900
2023-07-14,124.84564971923828,20499800
2023-07-17,124.20999145507812,20675300
2023-07-18,123.23666381835938,21045800
2023-07-19,121.94548797607422,22313800
2023-07-20,118.71759033203125,27541700
2023-07-21,119.4922866821289,56514600
2023-07-24,121.05160522460938,22276100
2023-07-25,121.95542907714844,31820800
2023-07-26,128.7787322998047,46216900
2023-07-27,128.9873046875,35931600
2023-07-28,132.10597229003906,26971000
2023-07-31,132.20529174804688,18381900
2023-08-01,130.99359130859375,22154300
2023-08-02,127.7656478881836,22705800
2023-08-03,127.894775390625,15018100
2023-08-04,127.66634368896484,20521900
2023-08-07,131.04322814941406,17621000
2023-08-08,130.9438934326172,16836000
2023-08-09,129.26539611816406,17745200
2023-08-10,129.32498168945312,17855700
2023-08-11,129.28526306152344,15205500
2023-08-14,130.93399047851562,17526200
2023-08-15,129.3845977783203,14769200
2023-08-16,128.2324981689453,17548400
2023-08-17,129.5733184814453,23665600
2023-08-18,127.23927307128906,23627200
2023-08-21,128.05368041992188,21851100
2023-08-22,128.80853271484375,15557900
2023-08-23,132.3046112060547,26497000
2023-08-24,129.5335693359375,18680400
2023-08-25,129.80174255371094,20678100
2023-08-28,130.8942413330078,16715500
2023-08-29,134.56912231445312,30803300
2023-08-30,135.9993133544922,21773400
2023-08-31,136.41647338867188,28147900
2023-09-01,135.87022399902344,16671600
2023-09-05,135.78082275390625,17730200
2023-09-06,134.44993591308594,15814300
2023-09-07,135.2742919921875,16976000
2023-09-08,136.26748657226562,17810700
2023-09-11,136.8038330078125,17180800
2023-09-12,135.1451873779297,15212900
2023-09-13,136.56546020507812,16394900
2023-09-14,138.0453338623047,19064600
2023-09-15,137.36000061035156,48958800
2023-09-18,138.0155029296875,16233600
2023-09-19,137.8863983154297,15479100
2023-09-20,133.67523193359375,21473500
2023-09-21,130.4671630859375,22058400
2023-09-22,130.35794067382812,17348700
2023-09-25,131.2716827392578,14650000
2023-09-26,128.57017517089844,20378800
2023-09-27,130.56651306152344,18764200
2023-09-28,132.22515869140625,18201400
2023-09-29,130.95387268066406,23237300
2023-10-02,134.25128173828125,19210400
2023-10-03,132.39398193359375,19628700
2023-10-04,135.3438262939453,22848000
2023-10-05,135.06573486328125,15922900
2023-10-06,137.78707885742188,20826700
2023-10-09,138.55184936523438,16599100
2023-10-10,138.25389099121094,19554900
2023-10-11,140.7368927001953,20146300
2023-10-12,139.33648681640625,18173100
2023-10-13,137.63812255859375,19438700
2023-10-16,139.53512573242188,17345600
2023-10-17,140.03173828125,17424000
2023-10-18,138.33335876464844,18304900
2023-10-19,138.035400390625,21831200
2023-10-20,135.81060791015625,24970300
2023-10-23,136.9627227783203,20780700
2023-10-24,139.16761779785156,26535200
2023-10-25,125.8090591430664,58796100
2023-10-26,122.60100555419922,33907400
2023-10-27,122.56128692626953,37367700
2023-10-30,124.89530181884766,24165600
2023-10-31,124.44837951660156,21123400
2023-11-01,126.70294189453125,26536600
2023-11-02,127.70606994628906,24091700
2023-11-03,129.48390197753906,19529400
2023-11-06,130.5565643310547,15360400
2023-11-07,131.50010681152344,19223800
2023-11-08,132.354248046875,15093600
2023-11-09,130.79493713378906,17976500
2023-11-10,133.14883422851562,20872900
2023-11-13,132.73167419433594,16409900
2023-11-14,134.50950622558594,22317300
2023-11-15,135.45306396484375,15840900
2023-11-16,137.75730895996094,17615100
2023-11-17,136.00924682617188,25565300
2023-11-20,136.9825897216797,19569400
2023-11-21,137.67784118652344,17648100
2023-11-22,139.06832885742188,17306400
2023-11-24,137.28054809570312,8828600
2023-11-27,137.1117401123047,17886400
2023-11-28,137.67784118652344,17046900
2023-11-29,135.47291564941406,21014700
2023-11-30,133.009765625,29913500
2023-12-01,132.41387939453125,24268000
2023-12-04,129.7421417236328,24117100
2023-12-05,131.4901885986328,19235100
2023-12-06,130.5366973876953,16360600
2023-12-07,137.50897216796875,38419400
2023-12-08,135.71128845214844,23016100
2023-12-11,133.78445434570312,24502900
2023-12-12,132.73167419433594,26584000
