Date,Close,Volume
2022-09-27,282.94000244140625,61925200
2022-09-28,287.80999755859375,54664800
2022-09-29,268.2099914550781,77620600
2022-09-30,265.25,67726600
2022-10-03,242.39999389648438,98363500
2022-10-04,249.44000244140625,109578500
2022-10-05,240.80999755859375,86982700
2022-10-06,238.1300048828125,69298400
2022-10-07,223.07000732421875,83916800
2022-10-10,222.9600067138672,67925000
2022-10-11,216.5,77013200
2022-10-12,217.24000549316406,66860700
2022-10-13,221.72000122070312,91483000
2022-10-14,204.99000549316406,94124500
2022-10-17,219.35000610351562,79428800
2022-10-18,220.19000244140625,75891900
2022-10-19,222.0399932861328,66571500
2022-10-20,207.27999877929688,117798100
2022-10-21,214.44000244140625,75713800
2022-10-24,211.25,100446800
2022-10-25,222.4199981689453,96507900
2022-10-26,224.63999938964844,85012500
2022-10-27,225.08999633789062,61638800
2022-10-28,228.52000427246094,69152400
2022-10-31,227.5399932861328,61554300
2022-11-01,227.82000732421875,62688800
2022-11-02,214.97999572753906,63070300
2022-11-03,215.30999755859375,56538800
2022-11-04,207.47000122070312,98622200
2022-11-07,197.0800018310547,93916500
2022-11-08,191.3000030517578,128803400
2022-11-09,177.58999633789062,127062700
2022-11-10,190.72000122070312,132703000
2022-11-11,195.97000122070312,114403600
2022-11-14,190.9499969482422,92226600
2022-11-15,194.4199981689453,91293800
2022-11-16,186.9199981689453,66567600
2022-11-17,183.1699981689453,64336000
2022-11-18,180.19000244140625,76048900
2022-11-21,167.8699951171875,92882700
2022-11-22,169.91000366210938,78452300
2022-11-23,183.1999969482422,109536700
2022-11-25,182.86000061035156,50672700
2022-11-28,182.9199981689453,92905200
2022-11-29,180.8300018310547,83357100
2022-11-30,194.6999969482422,109186400
2022-12-01,194.6999969482422,80046200
2022-12-02,194.86000061035156,73645900
2022-12-05,182.4499969482422,93122700
2022-12-06,179.82000732421875,92150800
2022-12-07,174.0399932861328,84213300
2022-12-08,173.44000244140625,97624500
2022-12-09,179.0500030517578,104872300
2022-12-12,167.82000732421875,109794500
2022-12-13,160.9499969482422,175862700
2022-12-14,156.8000030517578,140682300
2022-12-15,157.6699981689453,122334500
2022-12-16,150.22999572753906,139032200
2022-12-19,149.8699951171875,139390600
2022-12-20,137.8000030517578,159563300
2022-12-21,137.57000732421875,145417400
2022-12-22,125.3499984741211,210090300
2022-12-23,123.1500015258789,166989700
2022-12-27,109.0999984741211,208643400
2022-12-28,112.70999908447266,221070500
2022-12-29,121.81999969482422,221923300
2022-12-30,123.18000030517578,157777300
2023-01-03,108.0999984741211,231402800
2023-01-04,113.63999938964844,180389000
2023-01-05,110.33999633789062,157986300
2023-01-06,113.05999755859375,220911100
