Date,Close,Volume
2022-09-27,114.41000366210938,60094700
2022-09-28,118.01000213623047,55763800
2022-09-29,114.80000305175781,58969700
2022-09-30,113.0,59479600
2022-10-03,115.87999725341797,50941900
2022-10-04,121.08999633789062,62812600
2022-10-05,120.94999694824219,48217500
2022-10-06,120.30000305175781,42253800
2022-10-07,114.55999755859375,54678000
2022-10-10,113.66999816894531,42339700
2022-10-11,112.20999908447266,56432200
2022-10-12,112.9000015258789,45728700
2022-10-13,112.52999877929688,86868100
2022-10-14,106.9000015258789,67737300
2022-10-17,113.79000091552734,62782000
2022-10-18,116.36000061035156,65607400
2022-10-19,115.06999969482422,47198100
2022-10-20,115.25,48795100
2022-10-21,119.31999969482422,55660500
2022-10-24,119.81999969482422,49531500
2022-10-25,120.5999984741211,50934600
2022-10-26,115.66000366210938,68802300
2022-10-27,110.95999908447266,129605400
2022-10-28,103.41000366210938,223133400
2022-10-31,102.44000244140625,99251400
2022-11-01,96.79000091552734,153370000
2022-11-02,92.12000274658203,135761800
2022-11-03,89.30000305175781,136683300
2022-11-04,90.9800033569336,129101300
2022-11-07,90.52999877929688,77495700
2022-11-08,89.9800033569336,88703400
2022-11-09,86.13999938964844,90796200
2022-11-10,96.62999725341797,173414900
2022-11-11,100.79000091552734,111590500
2022-11-14,98.48999786376953,99533100
2022-11-15,98.94000244140625,111336300
2022-11-16,97.12000274658203,87958800
2022-11-17,94.8499984741211,82617900
2022-11-18,94.13999938964844,72428200
2022-11-21,92.45999908447266,84330300
2022-11-22,93.19999694824219,62192000
2022-11-23,94.12999725341797,59414700
2022-11-25,93.41000366210938,35088600
2022-11-28,93.94999694824219,74943100
2022-11-29,92.41999816894531,65567300
2022-11-30,96.54000091552734,102805800
2022-12-01,95.5,68488000
2022-12-02,94.12999725341797,72496400
2022-12-05,91.01000213623047,71535500
2022-12-06,88.25,75503600
2022-12-07,88.45999908447266,68086900
2022-12-08,90.3499984741211,73305900
2022-12-09,89.08999633789062,67398500
2022-12-12,90.55000305175781,61999800
2022-12-13,92.48999786376953,100212000
2022-12-14,91.58000183105469,70298000
2022-12-15,88.44999694824219,84802900
2022-12-16,87.86000061035156,146144100
2022-12-19,84.91999816894531,83531500
2022-12-20,85.19000244140625,74348300
2022-12-21,86.7699966430664,59267200
2022-12-22,83.79000091552734,81431300
2022-12-23,85.25,57433700
2022-12-27,83.04000091552734,57284000
2022-12-28,81.81999969482422,58228600
2022-12-29,84.18000030517578,54995900
2022-12-30,84.0,62401200
2023-01-03,85.81999969482422,76706000
2023-01-04,85.13999938964844,68885100
2023-01-05,83.12000274658203,67930800
2023-01-06,86.08000183105469,83303400
2023-01-09,87.36000061035156,65266100
2023-01-10,89.87000274658203,67756600
2023-01-11,95.08999633789062,103126200
2023-01-12,95.2699966430664,85254800
2023-01-13,98.12000274658203,85549400
2023-01-17,96.05000305175781,72755000
2023-01-18,95.45999908447266,79570400
2023-01-19,93.68000030517578,69002700
2023-01-20,97.25,67481500
2023-01-23,97.5199966430664,76501100
2023-01-24,96.31999969482422,66929500
2023-01-25,97.18000030517578,94261600
2023-01-26,99.22000122070312,68523600
2023-01-27,102.23999786376953,87775600
2023-01-30,100.55000305175781,70691900
2023-01-31,103.12999725341797,66527300
2023-02-01,105.1500015258789,80450100
2023-02-02,112.91000366210938,158154200
2023-02-03,103.38999938964844,144374800
2023-02-06,102.18000030517578,81945200
2023-02-07,102.11000061035156,119501300
2023-02-08,100.05000305175781,75878300
2023-02-09,98.23999786376953,64622500
2023-02-10,97.61000061035156,52740100
2023-02-13,99.54000091552734,52841500
2023-02-14,99.69999694824219,56202900
2023-02-15,101.16000366210938,47957600
2023-02-16,98.1500015258789,56339200
2023-02-17,97.19999694824219,60029400
2023-02-21,94.58000183105469,56580400
2023-02-22,95.79000091552734,59534100
2023-02-23,95.81999969482422,48467000
2023-02-24,93.5,57053800
2023-02-27,93.76000213623047,47470300
2023-02-28,94.2300033569336,43959300
2023-03-01,92.16999816894531,52299500
2023-03-02,92.12999725341797,55509400
2023-03-03,94.9000015258789,55759600
2023-03-06,93.75,52112400
2023-03-07,93.55000305175781,49100700
2023-03-08,93.91999816894531,44899100
2023-03-09,92.25,56218700
2023-03-10,90.7300033569336,69827500
2023-03-13,92.43000030517578,72397100
2023-03-14,94.87999725341797,60912700
2023-03-15,96.19999694824219,70731800
2023-03-16,100.04000091552734,84446900
2023-03-17,98.94999694824219,87300200
2023-03-20,97.70999908447266,62388900
2023-03-21,100.61000061035156,58597300
2023-03-22,98.69999694824219,57475400
2023-03-23,98.70999908447266,57559300
2023-03-24,98.12999725341797,56095400
2023-03-27,98.04000091552734,46721300
2023-03-28,97.23999786376953,38720100
2023-03-29,100.25,49783300
2023-03-30,102.0,53633400
2023-03-31,103.29000091552734,56750300
2023-04-03,102.41000366210938,41135700
2023-04-04,103.94999694824219,48662500
2023-04-05,101.0999984741211,45175400
2023-04-06,102.05999755859375,43808000
2023-04-10,102.16999816894531,37261200
2023-04-11,99.91999816894531,60417800
2023-04-12,97.83000183105469,56735000
2023-04-13,102.4000015258789,67925100
2023-04-14,102.51000213623047,51450500
2023-04-17,102.73999786376953,39919500
2023-04-18,102.30000305175781,39790500
2023-04-19,104.30000305175781,58398900
2023-04-20,103.80999755859375,57696900
2023-04-21,106.95999908447266,86774200
2023-04-24,106.20999908447266,69575600
2023-04-25,102.56999969482422,65026800
2023-04-26,104.9800033569336,73803800
2023-04-27,109.81999969482422,149961200
2023-04-28,105.44999694824219,130715900
2023-05-01,102.05000305175781,74728100
2023-05-02,103.62999725341797,73469400
2023-05-03,103.6500015258789,65051900
2023-05-04,104.0,45345500
2023-05-05,105.66000366210938,56951700
2023-05-08,105.83000183105469,49430900
2023-05-09,106.62000274658203,44089400
2023-05-10,110.19000244140625,78627600
2023-05-11,112.18000030517578,74924800
2023-05-12,110.26000213623047,49852700
2023-05-15,111.19999694824219,53011100
2023-05-16,113.4000015258789,71472900
2023-05-17,115.5,65655200
2023-05-18,118.1500015258789,73174100
2023-05-19,116.25,55056300
2023-05-22,115.01000213623047,70741100
2023-05-23,114.98999786376953,67576300
2023-05-24,116.75,63487900
2023-05-25,115.0,66496700
2023-05-26,120.11000061035156,96779900
2023-05-30,121.66000366210938,64314800
2023-05-31,120.58000183105469,72800800
2023-06-01,122.7699966430664,54375100
2023-06-02,124.25,61264400
2023-06-05,125.30000305175781,47950100
2023-06-06,126.61000061035156,45695200
2023-06-07,121.2300033569336,95663300
2023-06-08,124.25,62159300
2023-06-09,123.43000030517578,51396000
2023-06-12,126.56999969482422,51338000
2023-06-13,126.66000366210938,50564800
2023-06-14,126.41999816894531,52422500
2023-06-15,127.11000061035156,60458500
2023-06-16,125.48999786376953,84247100
2023-06-20,125.77999877929688,56930100
2023-06-21,124.83000183105469,52137700
2023-06-22,130.14999389648438,90354600
2023-06-23,129.3300018310547,71927800
2023-06-26,127.33000183105469,59989300
2023-06-27,129.17999267578125,46801000
2023-06-28,129.0399932861328,52149500
2023-06-29,127.9000015258789,40761000
2023-06-30,130.36000061035156,54350700
2023-07-03,130.22000122070312,28264800
2023-07-05,130.3800048828125,35895400
2023-07-06,128.36000061035156,40639900
2023-07-07,129.77999877929688,41992300
2023-07-10,127.12999725341797,61889300
2023-07-11,128.77999877929688,49951500
2023-07-12,130.8000030517578,54022800
2023-07-13,134.3000030517578,61170900
2023-07-14,134.67999267578125,54487100
2023-07-17,133.55999755859375,48450200
2023-07-18,132.8300018310547,54882900
2023-07-19,135.36000061035156,54531000
2023-07-20,129.9600067138672,59820600
2023-07-21,130.0,133307300
2023-07-24,128.8000030517578,45591100
2023-07-25,129.1300048828125,39236700
2023-07-26,128.14999389648438,53910100
2023-07-27,128.25,52610700
2023-07-28,132.2100067138672,46317400
2023-07-31,133.67999267578125,41901500
2023-08-01,131.69000244140625,42098500
2023-08-02,128.2100067138672,51027600
2023-08-03,128.91000366210938,88585200
2023-08-04,139.57000732421875,153128500
2023-08-07,142.22000122070312,71213100
2023-08-08,139.94000244140625,51710500
2023-08-09,137.85000610351562,50017300
2023-08-10,138.55999755859375,58928400
2023-08-11,138.41000366210938,42905800
2023-08-14,140.57000732421875,47148700
2023-08-15,137.6699981689453,42781500
2023-08-16,135.07000732421875,41675900
2023-08-17,133.97999572753906,48354100
2023-08-18,133.22000122070312,48497700
2023-08-21,134.67999267578125,41442500
