Date,Close,Volume
2022-09-27,59.94112777709961,9284800
2022-09-28,60.565311431884766,8549900
2022-09-29,58.961631774902344,8882100
2022-09-30,58.64474105834961,9794400
2022-10-03,60.57491683959961,9661400
2022-10-04,63.081268310546875,9892600
2022-10-05,63.993526458740234,9201600
2022-10-06,62.706756591796875,6992000
2022-10-07,60.776573181152344,7137900
2022-10-10,60.08517074584961,6407200
2022-10-11,60.239601135253906,7376900
2022-10-12,61.56195068359375,9008600
2022-10-13,62.93257522583008,10147100
2022-10-14,62.07352066040039,8044500
2022-10-17,64.68927764892578,11368300
2022-10-18,64.69893646240234,6688600
2022-10-19,63.99433517456055,5506000
2022-10-20,66.84173583984375,17600500
2022-10-21,70.17176055908203,15652600
2022-10-24,70.38410186767578,11489400
2022-10-25,70.59644317626953,9137700
2022-10-26,72.21803283691406,10693600
2022-10-27,72.53655242919922,7053000
2022-10-28,74.66971588134766,8758100
2022-10-31,75.3550033569336,12349000
2022-11-01,74.42839050292969,7753000
2022-11-02,72.50759887695312,7524300
2022-11-03,72.42073059082031,6761200
2022-11-04,73.35699462890625,7219000
2022-11-07,74.07125854492188,5394300
2022-11-08,73.00950622558594,9104200
2022-11-09,73.02881622314453,6013700
2022-11-10,74.48629760742188,10437300
2022-11-11,75.03648376464844,7712900
2022-11-14,75.79900360107422,7153000
2022-11-15,76.42640686035156,7618500
2022-11-16,77.11170959472656,6011900
2022-11-17,76.4457015991211,5717300
2022-11-18,76.95726776123047,6107000
2022-11-21,77.04413604736328,5235400
2022-11-22,79.26415252685547,8796200
2022-11-23,79.68885040283203,6347900
2022-11-25,79.84329223632812,2754900
2022-11-28,78.55953979492188,5112200
2022-11-29,78.03832244873047,4928200
2022-11-30,80.14250183105469,9610300
2022-12-01,81.18495178222656,6127200
2022-12-02,80.45137786865234,4798900
2022-12-05,76.6677017211914,9102900
2022-12-06,76.1657943725586,7656100
2022-12-07,76.04032135009766,5105500
2022-12-08,77.28545379638672,5918700
2022-12-09,77.082763671875,6850800
2022-12-12,78.453369140625,15807600
2022-12-13,77.7583999633789,22812200
2022-12-14,78.97459411621094,11183100
2022-12-15,77.28545379638672,8196800
2022-12-16,76.8125,19200700
2022-12-19,77.70050048828125,7738800
2022-12-20,78.12521362304688,6390200
2022-12-21,78.66571807861328,5932400
2022-12-22,77.69084167480469,8181400
2022-12-23,78.03832244873047,4129100
2022-12-27,78.163818359375,4290700
2022-12-28,77.5363998413086,3794000
2022-12-29,78.56919860839844,3867800
2022-12-30,78.89737701416016,5375700
2023-01-03,80.80851745605469,8997500
2023-01-04,81.5420913696289,7836200
2023-01-05,81.37799835205078,7643800
2023-01-06,82.68103790283203,8641600
2023-01-09,83.7273941040039,7519700
2023-01-10,83.8049087524414,5703300
2023-01-11,85.83948516845703,8359700
2023-01-12,86.01387023925781,6071100
2023-01-13,86.4207763671875,5090800
2023-01-17,85.83948516845703,6550400
2023-01-18,84.00837707519531,6397700
2023-01-19,83.26236724853516,5597000
2023-01-20,84.53153991699219,5567300
2023-01-23,86.19794464111328,7390200
2023-01-24,86.90520477294922,7004600
2023-01-25,86.84706115722656,5896800
2023-01-26,87.03116607666016,7302800
2023-01-27,86.21733093261719,5676800
