Date,Close,Volume
2022-09-27,133.5765380859375,30826500
2022-09-28,140.74237060546875,32658500
2022-09-29,135.57423400878906,38985400
2022-09-30,134.84866333007812,33166400
2022-10-03,137.76075744628906,27723100
2022-10-04,139.42051696777344,34670700
2022-10-05,138.12847900390625,27979300
2022-10-06,138.2179412841797,36231100
2022-10-07,132.63233947753906,33214800
2022-10-10,132.9702606201172,24024000
2022-10-11,127.75242614746094,38481400
2022-10-12,126.71881866455078,34605200
2022-10-13,129.49171447753906,34325700
2022-10-14,125.98335266113281,23559400
2022-10-17,133.21873474121094,29612200
2022-10-18,131.98634338378906,25445000
2022-10-19,132.4136962890625,30691000
2022-10-20,130.72413635253906,26356300
2022-10-21,129.21343994140625,46348600
2022-10-24,128.92520141601562,63563400
2022-10-25,136.66748046875,38433200
2022-10-26,129.0246124267578,82791500
2022-10-27,97.33992767333984,232316600
2022-10-28,98.59220123291016,95928300
2022-10-31,92.58922576904297,121361400
2022-11-01,94.61671447753906,110189600
2022-11-02,89.9852523803711,71821100
2022-11-03,88.3652572631836,60664000
2022-11-04,90.23373413085938,55638100
2022-11-07,96.12740325927734,81987300
2022-11-08,95.87893676757812,52088300
2022-11-09,100.84829711914062,107677300
2022-11-10,111.18458557128906,80671000
2022-11-11,112.32752990722656,59961700
2022-11-14,113.52017974853516,53395000
2022-11-15,116.36266326904297,50670500
2022-11-16,112.53623962402344,33287800
2022-11-17,110.76715087890625,35093800
2022-11-18,111.36347198486328,33357700
2022-11-21,109.18689727783203,24351100
2022-11-22,110.75721740722656,29029000
2022-11-23,111.55230712890625,21343100
2022-11-25,110.72740173339844,12007600
2022-11-28,108.1135025024414,23309400
2022-11-29,108.78935241699219,23899200
2022-11-30,117.37641143798828,43348600
2022-12-01,119.70206451416016,36551400
2022-12-02,122.7333755493164,39950500
2022-12-05,121.67986297607422,35474900
2022-12-06,113.42079162597656,43689200
2022-12-07,113.2319564819336,29461100
2022-12-08,114.62337493896484,30619400
2022-12-09,115.18989562988281,26033400
2022-12-12,114.00717163085938,24747100
2022-12-13,119.41385650634766,44701100
2022-12-14,120.84501647949219,36922000
2022-12-15,115.43836212158203,34531000
2022-12-16,118.69825744628906,67064000
2022-12-19,113.77857971191406,29769900
2022-12-20,116.37258911132812,28742500
