Date,Close,Volume
2022-09-27,230.67173767089844,27018700
2022-09-28,235.21864318847656,29029700
2022-09-29,231.7353057861328,27484200
2022-09-30,227.24696350097656,35694800
2022-10-03,234.8966522216797,28880400
2022-10-04,242.83905029296875,34888400
2022-10-05,243.15126037597656,20347100
2022-10-06,240.79977416992188,20239900
2022-10-07,228.554443359375,37769600
2022-10-10,223.68553161621094,29743600
2022-10-11,219.93875122070312,30474000
2022-10-12,220.27049255371094,21903900
2022-10-13,228.554443359375,42551800
2022-10-14,223.0122833251953,30198600
2022-10-17,231.76455688476562,28142300
2022-10-18,232.7109832763672,26329600
2022-10-19,230.7400360107422,19985700
2022-10-20,230.41806030273438,21811000
2022-10-21,236.24313354492188,26299700
2022-10-24,241.2486572265625,24911200
2022-10-25,244.57586669921875,34775500
2022-10-26,225.7052764892578,82543200
2022-10-27,221.24623107910156,40424600
2022-10-28,230.1448211669922,40647700
2022-10-31,226.49563598632812,28357300
2022-11-01,222.63172912597656,30592300
2022-11-02,214.7576141357422,38407000
2022-11-03,209.04959106445312,36633900
2022-11-04,216.01629638671875,36789100
2022-11-07,222.33900451660156,33498000
2022-11-08,223.3147430419922,28192500
2022-11-09,219.06057739257812,27852900
2022-11-10,237.082275390625,46268000
2022-11-11,241.11203002929688,34620200
2022-11-14,235.68698120117188,31123300
2022-11-15,236.09678649902344,31390100
2022-11-16,236.52728271484375,24093300
2022-11-17,236.47840881347656,23123500
2022-11-18,236.02825927734375,27613500
2022-11-21,236.8404083251953,26394700
2022-11-22,239.7563018798828,19665700
2022-11-23,242.25140380859375,19508500
2022-11-25,242.16334533691406,9200800
2022-11-28,236.556640625,24778200
2022-11-29,235.15744018554688,17956300
2022-11-30,249.648681640625,47594200
2022-12-01,249.2083740234375,26041500
2022-12-02,249.53126525878906,21528500
2022-12-05,244.81500244140625,23435300
2022-12-06,239.84432983398438,22463700
2022-12-07,239.11048889160156,20481500
2022-12-08,242.0752716064453,22611800
2022-12-09,240.13787841796875,20609700
2022-12-12,247.07528686523438,30665100
2022-12-13,251.39036560058594,42196900
2022-12-14,251.6839599609375,35410900
2022-12-15,243.650634765625,35560400
2022-12-16,239.42359924316406,86102000
2022-12-19,235.27484130859375,29696400
2022-12-20,236.5957794189453,25150800
2022-12-21,239.169189453125,23690600
2022-12-22,233.06350708007812,28651700
2022-12-23,233.59185791015625,21207000
2022-12-27,231.85997009277344,16688600
2022-12-28,229.4822540283203,17457100
2022-12-29,235.8227996826172,19770700
2022-12-30,234.65843200683594,21938500
2023-01-03,234.42359924316406,25740000
2023-01-04,224.16912841796875,50623400
2023-01-05,217.52529907226562,39585600
2023-01-06,220.0888671875,43613600
2023-01-09,222.2317352294922,27369800
2023-01-10,223.92453002929688,27033900
2023-01-11,230.69557189941406,28669300
2023-01-12,233.37661743164062,27269500
2023-01-13,234.08111572265625,21333300
2023-01-17,235.17698669433594,29831300
2023-01-18,230.73472595214844,30028700
2023-01-19,226.938232421875,28623000
2023-01-20,235.04981994628906,35389800
2023-01-23,237.3590087890625,31934000
2023-01-24,236.8306427001953,40234400
2023-01-25,235.43138122558594,66526600
2023-01-26,242.66233825683594,33454500
2023-01-27,242.8189239501953,26498900
2023-01-30,237.4862060546875,25867400
2023-01-31,242.47642517089844,26541100
2023-02-01,247.31011962890625,31259900
2023-02-02,258.9051513671875,39940400
2023-02-03,252.7896270751953,29077300
2023-02-06,251.2435760498047,22518000
2023-02-07,261.8013000488281,50841400
2023-02-08,260.9892578125,54686000
2023-02-09,257.9461669921875,42375100
2023-02-10,257.4373474121094,25818500
2023-02-13,265.48046875,44630900
2023-02-14,266.31219482421875,37047900
2023-02-15,264.18359375,28922400
2023-02-16,257.1502685546875,29603600
2023-02-17,253.1383056640625,30000100
2023-02-21,247.85108947753906,28397400
2023-02-22,246.7132110595703,22491100
2023-02-23,249.9110565185547,29219100
2023-02-24,244.46690368652344,24990900
2023-02-27,245.38897705078125,21190000
2023-02-28,244.66307067871094,22491000
2023-03-01,241.57315063476562,27565300
2023-03-02,246.3208465576172,24808200
2023-03-03,250.4210968017578,30760100
2023-03-06,251.9709930419922,24109800
2023-03-07,249.3028564453125,21473200
2023-03-08,248.86143493652344,17340200
2023-03-09,247.50778198242188,26653400
2023-03-10,243.84889221191406,28333900
2023-03-13,249.07723999023438,33339700
2023-03-14,255.81622314453125,33620300
2023-03-15,260.3775939941406,46028000
2023-03-16,270.93231201171875,54768800
2023-03-17,274.1006774902344,69527400
2023-03-20,267.0380554199219,43466600
2023-03-21,268.55841064453125,34558700
2023-03-22,267.0968933105469,34873300
2023-03-23,272.36444091796875,36610900
2023-03-24,275.2189636230469,28172000
2023-03-27,271.1089172363281,26840200
2023-03-28,269.9808349609375,21878600
2023-03-29,275.16015625,25087000
2023-03-30,278.6326599121094,25053400
2023-03-31,282.8015441894531,32766000
2023-04-03,281.7519836425781,24883300
2023-04-04,281.70294189453125,25824300
2023-04-05,278.91705322265625,22064800
